id,cena_pln,log_cena_pln,metraz_m2,log_metraz_m2,cena_za_m2,liczba_pokoi,pietro,pietro_maks,parter,ostatnie_pietro,dzielnica,data_pobrania
ID4Cq3W,525000,13.17115354157376,50.0,3.912023005428146,10500.0,3,5.0,5.0,False,1.0,Podgórze,2026-08-05
ID1atV4x,549000,13.215853720491667,37.0,3.610917912644224,14837.84,2,5.0,,False,,Prądnik Biały,2026-08-05
ID4ClyK,749000,13.526494262499355,45.79,3.824065726669004,16357.28,2,4.0,4.0,False,1.0,Podgórze,2026-08-05
ID4CmlX,309000,12.641096555879882,26.0,3.258096538021482,11884.62,2,2.0,2.0,False,1.0,Łagiewniki-Borek Fałęcki,2026-08-05
ID4Cspw,769900,13.554015915266142,70.0,4.248495242049359,10998.57,3,0.0,2.0,True,0.0,Swoszowice,2026-08-05
ID4CpIY,499000,13.120361374733656,46.0,3.828641396489095,10847.83,2,2.0,2.0,False,1.0,Bieńczyce,2026-08-05
ID4yvBi,733638,13.505770997928543,58.81,4.074311908471865,12474.72,4,1.0,3.0,False,0.0,Nowa Huta,2026-08-05
ID4BVPI,303480,12.62307098945201,22.48,3.1126260250254902,13500.0,2,2.0,4.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4ClnL,525000,13.17115354157376,36.0,3.58351893845611,14583.33,2,6.0,10.0,False,0.0,Nowa Huta,2026-08-05
ID4Cr6y,540000,13.199324418540456,38.78,3.6579046498145056,13924.7,2,0.0,4.0,True,0.0,Prądnik Czerwony,2026-08-05
ID4Cu6N,595000,13.296316684527769,49.91,3.9102213834815176,11921.46,3,4.0,4.0,False,1.0,Prądnik Biały,2026-08-05
